tau 			Energy Variance
0.010000000000000002	4.0249695498439765e-5
0.010974987654930561	4.847222242569505e-5
0.012045035402587823	5.837363074091324e-5
0.013219411484660288	7.029646716131787e-5
0.014508287784959394	8.465310564904792e-5
0.015922827933410922	0.00010193997016391172
0.01747528400007684	0.00012275464667569296
0.019179102616724886	0.00014781649587602622
0.02104904144512021	0.0001779914486066595
0.02310129700083159	0.00021432187672007171
0.025353644939701114	0.0002580625622801055
0.027825594022071243	0.0003107240131338528
0.030538555088334154	0.00037412468325368246
0.033516026509388425	0.0004504539501459771
0.03678379771828634	0.0005423480115308781
0.040370172585965536	0.0006529816495379312
0.0443062145758388	0.0007861789608676199
0.04862601580065353	0.0009465475153768722
0.0533669923120631	0.0011396406438087003
0.05857020818056667	0.0013721544007780657
0.06428073117284322	0.0016521668599070508
0.07054802310718641	0.0019894291218367412
0.0774263682681127	0.002395719857649941
0.08497534359086442	0.002885276888219432
0.093260334688322	0.003475325554784723
0.10235310218990261	0.004186717043908132
0.11233240329780274	0.005044706713475877
0.12328467394420663	0.006079886138444349
0.1353047774579807	0.007329288526028226
0.1484968262254465	0.00883766593589379
0.16297508346206444	0.010658905952007754
0.17886495290574347	0.012857489325064581
0.19630406500402708	0.015509781465683483
0.2154434690031884	0.018704753938467395
0.23644894126454072	0.022543454144847958
0.25950242113997357	0.02713613243314039
0.2848035868435802	0.032595445835457246
0.3125715849688236	0.03902371173983754
0.34304692863149183	0.046492094674919854
0.37649358067924676	0.055010475557154395
0.4132012400115337	0.06448943096625764
0.4534878508128582	0.07470100400842418
0.4977023564332111	0.08525246952524244
0.5462277217684341	0.0955940064223308
0.599484250318941	0.10507993508031989
0.657933224657568	0.11308487705860515
0.7220809018385465	0.11913922171656197
0.7924828983539173	0.12301175881818079
0.8697490026177833	0.12466638657796737
0.9545484566618341	0.12405889026167201
1.0476157527896648	0.12077055312602618
1.1497569953977358	0.11357211881831476
1.2618568830660204	0.10049056971839533
1.384886371393873	0.08042017903795533
1.5199110829529336	0.05564611272470986
1.6681005372000588	0.03136509342784085
1.8307382802953682	0.012109262694004204
2.0092330025650473	0.0015472379776144704
2.2051307399030455	0.0024299987499153417
2.420128264794382	0.013130416363596098
2.6560877829466865	0.026658001585524917
2.9150530628251765	0.03251703709580161
3.1992671377973836	0.02488907335241426
3.511191734215131	0.010598325506422715
3.8535285937105295	0.0010541579957016709
4.229242874389499	0.001400868109259064
4.641588833612778	0.004703893913375284
5.094138014816379	0.0025562405036185175
5.590810182512224	2.3959144307349733e-5
6.1359072734131725	0.0009284835426451077
6.7341506577508214	0.000504826694231208
7.390722033525779	5.2044639562609244e-5
8.11130830789687	0.00018938025323783265
8.902150854450387	9.652004322412869e-6
9.770099572992255	2.7374241865147118e-5
10.722672220103231	1.0137001354150319e-5
11.768119524349984	6.565624261655975e-8
12.91549665014884	2.424858725202702e-7
14.174741629268055	7.512374604248607e-8
15.556761439304715	7.515671945983458e-10
17.073526474706906	5.690500059033975e-9
18.73817422860384	1.4798870381357773e-9
20.565123083486515	3.291698389732685e-9
22.570197196339205	1.1815827325365908e-9
24.770763559917114	1.2970132639979642e-9
27.1858824273294	5.344547552995713e-10
29.836472402833387	2.715108163378345e-10
32.74549162877728	4.566126668998093e-11
35.938136638046274	4.3213862607002516e-11
39.442060594376564	2.6210941441303636e-12
43.287612810830595	1.973334147940111e-12
47.508101621027954	6.102903287052066e-12
52.14008287999685	3.607663313384558e-13
57.22367659350217	1.9392983474901483e-13
62.80291441834253	6.567025503309523e-13
68.92612104349699	2.122315375233577e-13
75.64633275546291	1.3302929303120048e-13
83.02175681319744	6.120735396782474e-14
91.11627561154891	1.6272408028026636e-14
100.0	8.072000124616738e-15
