tau,[Energy Variance after Forward Protocol, Energy Variance after Wait Time, Energy Variance after Cyclic Protocol ]
6.7341506577508286,[0.0009237947361312343, 0.0009237943831639999, 0.0012072468726708188]
7.390722033525782,[0.0009081079532783824, 0.0009081076077132397, 0.001159213776781179]
8.111308307896872,[0.0008912970433718329, 0.00089129670829622, 0.0011561981662387567]
8.902150854450392,[0.0008737053869132907, 0.0008737050466606727, 0.0011201235057159372]
9.770099572992256,[0.0008562329545004862, 0.0008562326281621664, 0.0011081200242432187]
10.722672220103243,[0.0008391380236122492, 0.0008391377060212295, 0.0010719220051853121]
11.768119524349991,[0.0008231428756003866, 0.0008231425490441881, 0.0010289536110215265]
12.91549665014884,[0.000807834900027281, 0.0008078345827507719, 0.001006153479945837]
14.174741629268063,[0.0007905409722611356, 0.0007905406607789392, 0.0009723053165642008]
15.556761439304722,[0.0007739696257713614, 0.000773969321090677, 0.0009786894072847635]
17.07352647470692,[0.0007544484197814635, 0.000754448112553548, 0.0009665881090048237]
18.73817422860385,[0.0007352948543624165, 0.0007352945542074915, 0.0009341614106929856]
20.565123083486537,[0.0007170275891289914, 0.00071702729461881, 0.0009320048081197066]
22.570197196339215,[0.0006974262183972146, 0.0006974259249538583, 0.0008865846510629992]
24.770763559917114,[0.0006813926038928255, 0.0006813923058157928, 0.0008286181272276322]
27.185882427329428,[0.0006606138199004113, 0.0006606135314184857, 0.0008468334782853704]
29.836472402833405,[0.0006472256906808922, 0.0006472254099981525, 0.0008153357211294461]
32.745491628777316,[0.0006252170143797325, 0.000625216743920604, 0.0007744745229123048]
35.938136638046295,[0.0006074288184270284, 0.0006074285506323689, 0.0007872491865322782]
39.4420605943766,[0.000592039293905883, 0.0005920390282411143, 0.0007049157460051218]
43.287612810830616,[0.0005748488596145619, 0.0005748486005045305, 0.0007435921505907585]
47.50810162102798,[0.0005622986938622135, 0.0005622984475302102, 0.0006884229954400914]
52.140082879996896,[0.0005580603293448373, 0.0005580600792716809, 0.0006846179443628574]
57.2236765935022,[0.0005336519199752948, 0.0005336516785873583, 0.0006441845420078666]
62.802914418342596,[0.0005169780677318408, 0.0005169778395505694, 0.0006590917994248174]
68.92612104349702,[0.0005129353572197014, 0.0005129351266056699, 0.0006294482026279791]
75.64633275546291,[0.000511703475428788, 0.0005117032450170863, 0.0006446115349953457]
83.02175681319753,[0.0004977450771020544, 0.0004977448493721447, 0.0006191657530363584]
91.11627561154896,[0.0004938625731168689, 0.0004938623496897572, 0.000609402039641952]
100.0,[0.00047886148703504675, 0.0004788612728973797, 0.0005995668106648952]
