tau,[Energy Variance after Forward Protocol, Energy Variance after Wait Time, Energy Variance after Cyclic Protocol ]
0.010000000000000002,[0.0015145969727152005, 0.0015145969381208065, 0.00015015556356445957]
0.012648552168552958,[0.001514576114358518, 0.0015145760799338383, 0.0001499855721979681]
0.015998587196060583,[0.0015145497177836541, 0.001514549683891531, 0.00014977334443351078]
0.020235896477251575,[0.0015145164064181333, 0.0015145163717035699, 0.00014951519725857487]
0.025595479226995357,[0.001514474446219329, 0.00151447441126199, 0.00014924792676739558]
0.032374575428176434,[0.0015144216879488606, 0.001514421653678986, 0.0001489557133286801]
0.040949150623804255,[0.0015143559928152731, 0.0015143559581217501, 0.0001484538112807206]
0.05179474679231213,[0.001514274793278775, 0.001514274758109517, 0.0001479276415569271]
0.0655128556859551,[0.0015141765331103856, 0.0015141764981172813, 0.00014759857995194815]
0.08286427728546843,[0.0015140611916887284, 0.0015140611574386291, 0.00014694374855553098]
0.10481131341546858,[0.0015139328495657768, 0.0015139328141852522, 0.0001466360736584994]
0.13257113655901095,[0.0015138033548621243, 0.0015138033198345382, 0.00014658818725015322]
0.16768329368110083,[0.0015136957738118917, 0.0015136957388069367, 0.00014686307885476729]
0.21209508879201905,[0.0015136431842223623, 0.0015136431485388772, 0.00014702482680488548]
0.2682695795279726,[0.0015136574555172924, 0.0015136574208206293, 0.00014480565736984513]
0.33932217718953295,[0.0015136127410942655, 0.0015136127060388163, 0.00013921686139175448]
0.42919342601287785,[0.0015129296704369422, 0.001512929636032203, 0.0001330134577449733]
0.5428675439323859,[0.0015100053588822135, 0.0015100053243235843, 0.0001274155648800456]
0.6866488450043001,[0.0015019350215308047, 0.0015019349867763194, 0.0001196973000578451]
0.8685113737513529,[0.001486363097552252, 0.0014863630627577366, 0.00010289466817058803]
1.0985411419875584,[0.0014658109546478201, 0.0014658109190020955, 8.102402235536379e-5]
1.3894954943731375,[0.0014467636141382854, 0.0014467635783694973, 6.054267259168859e-5]
1.757510624854793,[0.001432583482315503, 0.0014325834458371912, 4.1190187027844773e-5]
2.2229964825261956,[0.001422710067472412, 0.0014227100300681884, 2.7331988816677698e-5]
2.8117686979742307,[0.001416564615530562, 0.001416564575689105, 1.8300189920845775e-5]
3.5564803062231287,[0.0014145808773452814, 0.0014145808385535143, 1.132743485375564e-5]
4.498432668969444,[0.0014138461458539436, 0.0014138461062640762, 6.726424166062764e-6]
5.689866029018299,[0.0014113853915606288, 0.0014113853528224963, 3.255309914593723e-6]
7.196856730011521,[0.0014085614011260556, 0.0014085613606892638, 1.1026966227381277e-6]
9.102981779915218,[0.001408889147038901, 0.0014088891075368511, 2.920018003410742e-7]
11.513953993264481,[0.0014090211176497067, 0.001409021077042407, 1.0812081828141389e-7]
14.563484775012444,[0.0014092117751792095, 0.0014092117357966418, 6.787857516481637e-8]
18.420699693267164,[0.0014094659197543048, 0.00140946588049673, 6.170857583021685e-8]
23.29951810515372,[0.0014097146157407967, 0.0014097145758295048, 6.039449324891087e-8]
29.4705170255181,[0.001409944492143038, 0.0014099444513882612, 6.039642089902834e-8]
37.27593720314942,[0.00141016566203918, 0.0014101656230687725, 6.44701188735071e-8]
47.14866363457394,[0.0014103562907378632, 0.0014103562504134777, 6.489025550346309e-8]
59.63623316594643,[0.001410496789893136, 0.0014104967506122505, 6.788962211837595e-8]
75.43120063354623,[0.0014106432286850902, 0.0014106431897890185, 7.181138388482797e-8]
95.40954763499944,[0.0014108970357700798, 0.0014108969956794979, 1.0343038478116349e-7]
120.67926406393289,[0.0014108427743277586, 0.0014108427356308384, 8.751896194648578e-8]
152.64179671752333,[0.0014109481004806633, 0.0014109480616761479, 9.09752223868021e-8]
193.06977288832496,[0.001410927166020094, 0.0014109271251987478, 1.0218908060906324e-7]
244.205309454865,[0.0014110591032349812, 0.0014110590640641191, 9.774128979990647e-8]
308.8843596477485,[0.0014110796278849565, 0.0014110795880548598, 1.0135963676060489e-7]
390.6939937054621,[0.0014111125428345407, 0.001411112502918616, 1.114068541047835e-7]
494.17133613238383,[0.0014111381769632298, 0.00141113813870679, 9.404030659475624e-8]
625.0551925273976,[0.0014111583612960085, 0.0014111583216929906, 1.1210125522147147e-7]
790.6043210907702,[0.0014111703955959592, 0.001411170356470974, 1.1504998928224906e-7]
1000.0,[0.0014111960313595003, 0.0014111959915502081, 1.5638639288439046e-7]
