tau,[Energy Variance after Forward Protocol, Energy Variance after Wait Time, Energy Variance after Cyclic Protocol ]
0.010000000000000002,[0.0014139680970471562, 0.0014139680579325188, 1.3961101914588802e-5]
0.012648552168552958,[0.0014139697532261038, 0.0014139697148744807, 1.3972897687306098e-5]
0.015998587196060583,[0.001413972517365925, 0.00141397247871131, 1.3980533352003677e-5]
0.020235896477251575,[0.0014139771438207614, 0.0014139771052550311, 1.3962670366856773e-5]
0.025595479226995357,[0.001413984783161218, 0.0014139847446834053, 1.3948140449469676e-5]
0.032374575428176434,[0.0014139972012605997, 0.0014139971627436557, 1.3958058108921874e-5]
0.040949150623804255,[0.0014140172566519714, 0.0014140172179850437, 1.3950072727555629e-5]
0.05179474679231213,[0.001414049381770131, 0.0014140493434799432, 1.3964328185023774e-5]
0.0655128556859551,[0.0014141004381423175, 0.0014141003995988676, 1.396108340120266e-5]
0.08286427728546843,[0.0014141808107617313, 0.001414180772348745, 1.396377294031493e-5]
0.10481131341546858,[0.0014143053146350511, 0.0014143052764879769, 1.3934393724094022e-5]
0.13257113655901095,[0.0014144944766471923, 0.0014144944368611298, 1.3912707690828829e-5]
0.16768329368110083,[0.0014147726243569248, 0.0014147725863156897, 1.3846681781206687e-5]
0.21209508879201905,[0.0014151612152361408, 0.0014151611765833227, 1.3795906905045249e-5]
0.2682695795279726,[0.001415658590470907, 0.0014156585526631704, 1.3750325334911746e-5]
0.33932217718953295,[0.0014161972147708464, 0.0014161971759340476, 1.3525356910849335e-5]
0.42919342601287785,[0.0014165819664971916, 0.0014165819293835004, 1.313007444120854e-5]
0.5428675439323859,[0.0014164583402400306, 0.0014164583029189534, 1.2719557537735221e-5]
0.6866488450043001,[0.0014154634497479859, 0.0014154634135747207, 1.2446230862594789e-5]
0.8685113737513529,[0.0014136964504240348, 0.001413696413051801, 1.1771950752715354e-5]
1.0985411419875584,[0.0014120846553482517, 0.00141208461697936, 1.102681916046623e-5]
1.3894954943731375,[0.001411549667839854, 0.001411549629407757, 1.0179978350821784e-5]
1.757510624854793,[0.0014115387774543103, 0.001411538739220443, 9.34437801151716e-6]
2.2229964825261956,[0.0014114584953487629, 0.0014114584567313773, 8.049577828964945e-6]
2.8117686979742307,[0.0014119769322506967, 0.001411976892603618, 6.778049246228621e-6]
3.5564803062231287,[0.0014126108766432154, 0.0014126108371873955, 4.860349841521797e-6]
4.498432668969444,[0.0014117329899630481, 0.0014117329507872197, 3.1421971886616307e-6]
5.689866029018299,[0.0014096449518690266, 0.0014096449128771723, 1.7053039789827092e-6]
7.196856730011521,[0.0014083735283318864, 0.0014083734879341298, 6.937212801301196e-7]
9.102981779915218,[0.0014090152576255275, 0.0014090152178254072, 2.3803851478379722e-7]
11.513953993264481,[0.0014090296880374836, 0.0014090296476757319, 1.0307150107674622e-7]
14.563484775012444,[0.001409177184285597, 0.001409177144884794, 6.708126506008725e-8]
18.420699693267164,[0.0014094807415879142, 0.0014094807022577442, 6.248659271993774e-8]
23.29951810515372,[0.0014097534966352081, 0.0014097534564493155, 6.144599826658394e-8]
29.4705170255181,[0.0014099386940436048, 0.0014099386531711102, 6.051758603324118e-8]
37.27593720314942,[0.001410125231495375, 0.0014101251923810698, 6.579349890555341e-8]
47.14866363457394,[0.001410407418576366, 0.0014104073784878322, 6.518762837746681e-8]
59.63623316594643,[0.001410488958507988, 0.001410488919150065, 6.88142348800309e-8]
75.43120063354623,[0.0014106664320571287, 0.0014106663932348185, 7.299764438330289e-8]
95.40954763499944,[0.0014109447166084609, 0.00141094467634901, 1.0338591968736637e-7]
120.67926406393289,[0.0014108430311874066, 0.0014108429922704542, 8.83963419565709e-8]
152.64179671752333,[0.001410930559176392, 0.0014109305203530956, 9.11725095831954e-8]
193.06977288832496,[0.0014110098948359971, 0.0014110098539803077, 1.0126422083092704e-7]
244.205309454865,[0.0014110414650620093, 0.0014110414257798483, 9.741085009579222e-8]
308.8843596477485,[0.0014110799092140955, 0.0014110798696600642, 1.0137993269803087e-7]
390.6939937054621,[0.001411112734465873, 0.0014111126946411451, 1.1139670368649855e-7]
494.17133613238383,[0.0014111380840286483, 0.0014111380456289036, 9.51655063405904e-8]
625.0551925273976,[0.0014111585368584317, 0.0014111584970648277, 1.1244204006212136e-7]
790.6043210907702,[0.0014111702119884847, 0.001411170172682577, 1.1802272948185893e-7]
1000.0,[0.0014111964609188699, 0.0014111964208854259, 1.5523537592825873e-7]
