tau,[Energy Variance after Forward Protocol, Energy Variance after Wait Time, Energy Variance after Cyclic Protocol ]
0.21544346900318845,[0.0014372167771025887, 0.0014372167415249001, 2.550023808425174e-5]
0.23644894126454083,[0.0014371840593839526, 0.0014371840237626806, 2.542779409310621e-5]
0.25950242113997374,[0.0014371369039171424, 0.0014371368686767704, 2.535659074091187e-5]
0.2848035868435802,[0.0014370720278489937, 0.0014370719924458883, 2.5240649833682855e-5]
0.3125715849688237,[0.0014369861267867416, 0.0014369860911044663, 2.5137012406618566e-5]
0.34304692863149194,[0.0014368747953575215, 0.0014368747596487036, 2.501890060899342e-5]
0.37649358067924693,[0.0014367336045918821, 0.0014367335687821023, 2.4895157265897e-5]
0.41320124001153385,[0.0014365572413187187, 0.0014365572056187902, 2.4699244319250278e-5]
0.4534878508128585,[0.001436340440737601, 0.0014363404052278655, 2.4526331444654744e-5]
0.49770235643321115,[0.0014360762578731346, 0.0014360762217385393, 2.4285224650021945e-5]
0.5462277217684343,[0.0014357575090716526, 0.0014357574731095027, 2.4026760425955148e-5]
0.5994842503189411,[0.0014353737606135333, 0.001435373724295582, 2.3740971758093823e-5]
0.6579332246575682,[0.0014349113195477753, 0.0014349112834361939, 2.3298243890669507e-5]
0.7220809018385468,[0.0014343509243957017, 0.0014343508885430087, 2.277730250026246e-5]
0.7924828983539177,[0.0014336673523528448, 0.0014336673160436043, 2.22378100301898e-5]
0.8697490026177834,[0.0014328317269467242, 0.0014328316901228435, 2.168829211222027e-5]
0.9545484566618342,[0.0014318194258437819, 0.0014318193899811517, 2.111674855977559e-5]
1.0476157527896652,[0.001430620612862066, 0.0014306205767980575, 2.028867038379306e-5]
1.149756995397737,[0.0014292516666440922, 0.0014292516294557372, 1.9159493259346546e-5]
1.261856883066021,[0.0014277564204379126, 0.001427756384808223, 1.8140575206515305e-5]
1.384886371393873,[0.0014262016579526789, 0.0014262016212344968, 1.7196477264802643e-5]
1.5199110829529348,[0.00142467014734893, 0.0014246701107578552, 1.627763073431151e-5]
1.6681005372000592,[0.001423255059964398, 0.0014232550231019618, 1.5376831740538754e-5]
1.8307382802953698,[0.0014220414377051657, 0.0014220414006231913, 1.4265258442513578e-5]
2.0092330025650478,[0.0014210825594717798, 0.0014210825221483876, 1.292955328279355e-5]
2.2051307399030455,[0.0014203945459121499, 0.0014203945083160576, 1.1638378593707627e-5]
2.4201282647943834,[0.0014199565007738048, 0.0014199564626878644, 1.0470716701034879e-5]
2.656087782946687,[0.0014196990697059137, 0.001419699032079604, 9.299832799963561e-6]
2.9150530628251787,[0.0014195326996970328, 0.0014195326610697515, 8.201206913746843e-6]
3.1992671377973845,[0.0014194205889700299, 0.0014194205506209531, 7.185755166299828e-6]
3.5111917342151346,[0.0014193598710347426, 0.001419359832944025, 6.28234466586184e-6]
3.8535285937105312,[0.0014193451248955833, 0.001419345085773211, 5.3048967362638455e-6]
4.229242874389499,[0.0014193662659511181, 0.0014193662271599727, 4.391893251811538e-6]
4.641588833612782,[0.0014193231749000282, 0.0014193231361853006, 3.575889242934976e-6]
5.09413801481638,[0.0014190408281972524, 0.0014190407892506391, 2.7669527116941617e-6]
5.590810182512229,[0.001418508159641033, 0.0014185081205914112, 2.0684976839595832e-6]
6.135907273413176,[0.0014178686824152925, 0.00141786864311377, 1.4931093420885922e-6]
6.7341506577508286,[0.0014172753724326892, 0.0014172753333038578, 1.0180811203835295e-6]
7.390722033525782,[0.0014169111901076055, 0.0014169111512985465, 6.744503363976938e-7]
8.111308307896872,[0.001416894369502173, 0.0014168943306597408, 4.311388146327245e-7]
8.902150854450392,[0.0014170161130651758, 0.0014170160740400869, 2.7079590561797045e-7]
9.770099572992256,[0.0014171236375375856, 0.0014171235984824786, 1.7787586021498826e-7]
10.722672220103243,[0.001417187286013891, 0.00141718724775922, 1.262440171770116e-7]
11.768119524349991,[0.0014172654719881467, 0.0014172654334298977, 9.868281322358522e-8]
12.91549665014884,[0.0014173233388309725, 0.0014173233006384736, 8.195326067922374e-8]
14.174741629268063,[0.0014173779248053164, 0.0014173778860687852, 7.623706488705595e-8]
15.556761439304722,[0.0014174680190932154, 0.0014174679801592061, 6.750480559686813e-8]
17.07352647470692,[0.0014175225467126208, 0.0014175225078056001, 6.608357114330481e-8]
18.73817422860385,[0.0014175939491013073, 0.0014175939103251419, 6.491496637572287e-8]
20.565123083486537,[0.0014176559355986865, 0.0014176558966229273, 6.256028854040435e-8]
22.570197196339215,[0.0014176974197002965, 0.0014176973810766935, 6.042620915689373e-8]
24.770763559917114,[0.0014177474413102752, 0.0014177474029436331, 6.051833587435315e-8]
27.185882427329428,[0.0014177880286060192, 0.0014177879897377746, 6.212135265162264e-8]
29.836472402833405,[0.0014178235076394757, 0.0014178234688245921, 6.261065495374829e-8]
32.745491628777316,[0.0014178820968333747, 0.0014178820580672384, 6.23486976660827e-8]
35.938136638046295,[0.0014179190874683808, 0.0014179190492614525, 6.294391034493195e-8]
